,model 1,model 2,model 3,model 4,model 5,acc,mcc,tp,tn,fp,fn,auroc,auprc
295,weight_decay-0.005,default,weight_decay-0.02,warmup_ratio-0.05,train_batch_size-8,0.9065911431513903,0.813163331424499,4466,4337,467,440,0.9686637299125304,0.96800339259759
315,weight_decay-0.005,dropout-0.05,weight_decay-0.02,warmup_ratio-0.05,train_batch_size-8,0.9065911431513903,0.813163331424499,4466,4337,467,440,0.9686637299125304,0.96800339259759
194,warmup_ratio-0.2,dropout-0.05,warmup_ratio-0.05,learning_rate-4e-05,train_batch_size-8,0.9064881565396499,0.8129533506052429,4457,4345,459,449,0.9687540202094124,0.9681421054988111
191,warmup_ratio-0.2,dropout-0.05,learning_rate-1e-05,warmup_ratio-0.05,learning_rate-4e-05,0.9064881565396499,0.8129533875291174,4459,4343,461,447,0.9690688057886264,0.9685408629767679
403,train_batch_size-32,weight_decay-0.02,learning_rate-1e-05,learning_rate-4e-05,train_batch_size-8,0.9064881565396499,0.8129551175279935,4463,4339,465,443,0.9690890023024026,0.9684572762648858
201,warmup_ratio-0.2,dropout-0.2,learning_rate-1e-05,warmup_ratio-0.05,learning_rate-4e-05,0.9064881565396499,0.8129533875291174,4459,4343,461,447,0.9690688057886264,0.9685408629767679
336,train_batch_size-32,default,dropout-0.05,dropout-0.2,weight_decay-0.02,0.9064881565396499,0.8129618535377986,4469,4333,471,437,0.968937273871176,0.9683436442595241
171,warmup_ratio-0.2,default,learning_rate-1e-05,warmup_ratio-0.05,learning_rate-4e-05,0.9064881565396499,0.8129533875291174,4459,4343,461,447,0.9690688057886264,0.9685408629767679
174,warmup_ratio-0.2,default,warmup_ratio-0.05,learning_rate-4e-05,train_batch_size-8,0.9064881565396499,0.8129533506052429,4457,4345,459,449,0.9687540202094124,0.9681421054988111
204,warmup_ratio-0.2,dropout-0.2,warmup_ratio-0.05,learning_rate-4e-05,train_batch_size-8,0.9064881565396499,0.8129533506052429,4457,4345,459,449,0.9687540202094124,0.9681421054988111
269,weight_decay-0.005,default,dropout-0.05,dropout-0.2,learning_rate-4e-05,0.9064881565396499,0.8129533506052429,4457,4345,459,449,0.9687282017669064,0.9681655660983569
270,weight_decay-0.005,default,dropout-0.05,dropout-0.2,train_batch_size-8,0.9064881565396499,0.8129568106841073,4465,4337,467,441,0.9685497850853327,0.9679043121181725
412,default,dropout-0.05,dropout-0.2,learning_rate-1e-05,train_batch_size-8,0.9063851699279094,0.812752430347433,4466,4335,469,440,0.9687166184722407,0.9681003212649093
178,warmup_ratio-0.2,dropout-0.05,dropout-0.2,weight_decay-0.02,train_batch_size-8,0.9063851699279094,0.812751309069358,4465,4336,468,441,0.968580334433902,0.9679163151556787
169,warmup_ratio-0.2,default,weight_decay-0.02,warmup_ratio-0.05,train_batch_size-8,0.9063851699279094,0.812752430347433,4466,4335,469,440,0.9686774559045612,0.9680298998899797
333,weight_decay-0.005,weight_decay-0.02,learning_rate-1e-05,learning_rate-4e-05,train_batch_size-8,0.9063851699279094,0.8127482039887235,4461,4340,464,445,0.9688376702659456,0.9682035029127228
189,warmup_ratio-0.2,dropout-0.05,weight_decay-0.02,warmup_ratio-0.05,train_batch_size-8,0.9063851699279094,0.812752430347433,4466,4335,469,440,0.9686774559045612,0.9680298998899797
418,default,dropout-0.05,weight_decay-0.02,learning_rate-1e-05,train_batch_size-8,0.9063851699279094,0.8127536896406041,4467,4334,470,439,0.968722007037891,0.9680771867717045
332,weight_decay-0.005,weight_decay-0.02,learning_rate-1e-05,warmup_ratio-0.05,train_batch_size-8,0.9063851699279094,0.8127503258002557,4464,4337,467,442,0.9688130186388364,0.9681656003084996
158,warmup_ratio-0.2,default,dropout-0.2,weight_decay-0.02,train_batch_size-8,0.9063851699279094,0.812751309069358,4465,4336,468,441,0.968580334433902,0.9679163151556787
199,warmup_ratio-0.2,dropout-0.2,weight_decay-0.02,warmup_ratio-0.05,train_batch_size-8,0.9063851699279094,0.812752430347433,4466,4335,469,440,0.9686774559045612,0.9680298998899797
148,warmup_ratio-0.2,default,dropout-0.05,weight_decay-0.02,train_batch_size-8,0.9063851699279094,0.812751309069358,4465,4336,468,441,0.968580334433902,0.9679163151556787
428,default,dropout-0.2,weight_decay-0.02,learning_rate-1e-05,train_batch_size-8,0.9063851699279094,0.8127536896406041,4467,4334,470,439,0.968722007037891,0.9680771867717045
231,weight_decay-0.005,train_batch_size-32,dropout-0.05,dropout-0.2,weight_decay-0.02,0.9063851699279094,0.8127550869552055,4468,4333,471,438,0.9689573430959999,0.9683644481107555
393,train_batch_size-32,dropout-0.2,weight_decay-0.02,learning_rate-1e-05,train_batch_size-8,0.9063851699279094,0.8127536896406041,4467,4334,470,439,0.9689987756499968,0.9683501954707036
211,weight_decay-0.005,train_batch_size-32,default,dropout-0.05,weight_decay-0.02,0.9063851699279094,0.8127550869552055,4468,4333,471,438,0.9689573430959999,0.9683644481107555
216,weight_decay-0.005,train_batch_size-32,default,dropout-0.2,weight_decay-0.02,0.9063851699279094,0.8127550869552055,4468,4333,471,438,0.9689573430959999,0.9683644481107555
443,dropout-0.05,dropout-0.2,weight_decay-0.02,learning_rate-1e-05,train_batch_size-8,0.9063851699279094,0.8127536896406041,4467,4334,470,439,0.968722007037891,0.9680771867717045
383,train_batch_size-32,dropout-0.05,weight_decay-0.02,learning_rate-1e-05,train_batch_size-8,0.9063851699279094,0.8127536896406041,4467,4334,470,439,0.9689987756499968,0.9683501954707036
363,train_batch_size-32,default,weight_decay-0.02,learning_rate-1e-05,train_batch_size-8,0.9063851699279094,0.8127536896406041,4467,4334,470,439,0.9689987756499968,0.9683501954707036
266,weight_decay-0.005,default,dropout-0.05,dropout-0.2,weight_decay-0.02,0.9063851699279094,0.812751309069358,4465,4336,468,441,0.96855956511984,0.967956000578981
344,train_batch_size-32,default,dropout-0.05,weight_decay-0.02,train_batch_size-8,0.9062821833161689,0.8125458405930537,4465,4335,469,441,0.9688706593194352,0.9682170537900787
284,weight_decay-0.005,default,dropout-0.2,weight_decay-0.02,train_batch_size-8,0.9062821833161689,0.8125458405930537,4465,4335,469,441,0.9685717212147914,0.9679045510740929
304,weight_decay-0.005,dropout-0.05,dropout-0.2,weight_decay-0.02,train_batch_size-8,0.9062821833161689,0.8125458405930537,4465,4335,469,441,0.9685717212147914,0.9679045510740929
313,weight_decay-0.005,dropout-0.05,weight_decay-0.02,learning_rate-1e-05,train_batch_size-8,0.9062821833161689,0.8125458405930537,4465,4335,469,441,0.9687247861800177,0.9680740560131023
252,weight_decay-0.005,train_batch_size-32,dropout-0.2,learning_rate-1e-05,train_batch_size-8,0.9062821833161689,0.8125447896840121,4464,4336,468,442,0.969002382170314,0.9683795581630028
457,dropout-0.2,weight_decay-0.02,learning_rate-1e-05,warmup_ratio-0.05,train_batch_size-8,0.9062821833161689,0.8125447896840121,4464,4336,468,442,0.968811385097281,0.968172969077957
437,default,weight_decay-0.02,learning_rate-1e-05,warmup_ratio-0.05,train_batch_size-8,0.9062821833161689,0.8125447896840121,4464,4336,468,442,0.968811385097281,0.968172969077957
308,weight_decay-0.005,dropout-0.05,dropout-0.2,warmup_ratio-0.05,learning_rate-4e-05,0.9062821833161689,0.812541539545229,4455,4345,459,451,0.9688496354274686,0.9683021354746262
323,weight_decay-0.005,dropout-0.2,weight_decay-0.02,learning_rate-1e-05,train_batch_size-8,0.9062821833161689,0.8125458405930537,4465,4335,469,441,0.9687247861800177,0.9680740560131023
98,warmup_ratio-0.2,train_batch_size-32,default,weight_decay-0.02,train_batch_size-8,0.9062821833161689,0.8125447896840121,4464,4336,468,442,0.9688936349753382,0.9682436164287334
374,train_batch_size-32,dropout-0.05,dropout-0.2,weight_decay-0.02,train_batch_size-8,0.9062821833161689,0.8125458405930537,4465,4335,469,441,0.9688706593194352,0.9682170537900787
274,weight_decay-0.005,default,dropout-0.05,weight_decay-0.02,train_batch_size-8,0.9062821833161689,0.8125458405930537,4465,4335,469,441,0.9685717212147914,0.9679045510740929
113,warmup_ratio-0.2,train_batch_size-32,dropout-0.05,weight_decay-0.02,train_batch_size-8,0.9062821833161689,0.8125447896840121,4464,4336,468,442,0.9688936349753382,0.9682436164287334
278,weight_decay-0.005,default,dropout-0.05,warmup_ratio-0.05,learning_rate-4e-05,0.9062821833161689,0.812541539545229,4455,4345,459,451,0.9688496354274686,0.9683021354746262
452,dropout-0.05,weight_decay-0.02,learning_rate-1e-05,warmup_ratio-0.05,train_batch_size-8,0.9062821833161689,0.8125447896840121,4464,4336,468,442,0.968811385097281,0.968172969077957
123,warmup_ratio-0.2,train_batch_size-32,dropout-0.2,weight_decay-0.02,train_batch_size-8,0.9062821833161689,0.8125447896840121,4464,4336,468,442,0.9688936349753382,0.9682436164287334
242,weight_decay-0.005,train_batch_size-32,dropout-0.05,learning_rate-1e-05,train_batch_size-8,0.9062821833161689,0.8125447896840121,4464,4336,468,442,0.969002382170314,0.9683795581630028
293,weight_decay-0.005,default,weight_decay-0.02,learning_rate-1e-05,train_batch_size-8,0.9062821833161689,0.8125458405930537,4465,4335,469,441,0.9687247861800177,0.9680740560131023
79,warmup_ratio-0.2,weight_decay-0.005,weight_decay-0.02,learning_rate-4e-05,train_batch_size-8,0.9062821833161689,0.8125413814249026,4458,4342,462,448,0.968650873728341,0.9679967387029176
354,train_batch_size-32,default,dropout-0.2,weight_decay-0.02,train_batch_size-8,0.9062821833161689,0.8125458405930537,4465,4335,469,441,0.9688706593194352,0.9682170537900787
288,weight_decay-0.005,default,dropout-0.2,warmup_ratio-0.05,learning_rate-4e-05,0.9062821833161689,0.812541539545229,4455,4345,459,451,0.9688496354274686,0.9683021354746262
407,default,dropout-0.05,dropout-0.2,weight_decay-0.02,warmup_ratio-0.05,0.9062821833161689,0.8125424647598539,4461,4339,465,445,0.9686678243738317,0.9680798599486788
67,warmup_ratio-0.2,weight_decay-0.005,dropout-0.2,weight_decay-0.02,train_batch_size-8,0.9062821833161689,0.812543101773111,4462,4338,466,444,0.9685912600689804,0.9679277709512015
227,weight_decay-0.005,train_batch_size-32,default,learning_rate-1e-05,train_batch_size-8,0.9062821833161689,0.8125447896840121,4464,4336,468,442,0.969002382170314,0.9683795581630028
42,warmup_ratio-0.2,weight_decay-0.005,default,weight_decay-0.02,train_batch_size-8,0.9062821833161689,0.812543101773111,4462,4338,466,444,0.9685912600689804,0.9679277709512015
57,warmup_ratio-0.2,weight_decay-0.005,dropout-0.05,weight_decay-0.02,train_batch_size-8,0.9062821833161689,0.812543101773111,4462,4338,466,444,0.9685912600689804,0.9679277709512015
36,warmup_ratio-0.2,weight_decay-0.005,default,dropout-0.2,warmup_ratio-0.05,0.9061791967044284,0.8123374634942735,4462,4337,467,444,0.9687430733595085,0.9681884188243839
65,warmup_ratio-0.2,weight_decay-0.005,dropout-0.2,weight_decay-0.02,warmup_ratio-0.05,0.9061791967044284,0.8123367587782142,4461,4338,466,445,0.96873859703135,0.9681587008258606
40,warmup_ratio-0.2,weight_decay-0.005,default,weight_decay-0.02,warmup_ratio-0.05,0.9061791967044284,0.8123367587782142,4461,4338,466,445,0.96873859703135,0.9681587008258606
51,warmup_ratio-0.2,weight_decay-0.005,dropout-0.05,dropout-0.2,warmup_ratio-0.05,0.9061791967044284,0.8123374634942735,4462,4337,467,444,0.9687430733595085,0.9681884188243839
55,warmup_ratio-0.2,weight_decay-0.005,dropout-0.05,weight_decay-0.02,warmup_ratio-0.05,0.9061791967044284,0.8123367587782142,4461,4338,466,445,0.96873859703135,0.9681587008258606
31,warmup_ratio-0.2,weight_decay-0.005,default,dropout-0.05,warmup_ratio-0.05,0.9061791967044284,0.8123374634942735,4462,4337,467,444,0.9687430733595085,0.9681884188243839
282,weight_decay-0.005,default,dropout-0.2,weight_decay-0.02,warmup_ratio-0.05,0.9061791967044284,0.8123367587782142,4461,4338,466,445,0.9686860479088462,0.9681007307655307
224,weight_decay-0.005,train_batch_size-32,default,weight_decay-0.02,train_batch_size-8,0.9061791967044284,0.8123374634942735,4462,4337,467,444,0.9688808848652757,0.9682251557518334
213,weight_decay-0.005,train_batch_size-32,default,dropout-0.05,warmup_ratio-0.05,0.9061791967044284,0.8123404052297055,4465,4334,470,441,0.9690637354453568,0.9685065328751702
272,weight_decay-0.005,default,dropout-0.05,weight_decay-0.02,warmup_ratio-0.05,0.9061791967044284,0.8123367587782142,4461,4338,466,445,0.9686860479088462,0.9681007307655307
249,weight_decay-0.005,train_batch_size-32,dropout-0.2,weight_decay-0.02,train_batch_size-8,0.9061791967044284,0.8123374634942735,4462,4337,467,444,0.9688808848652757,0.9682251557518334
247,weight_decay-0.005,train_batch_size-32,dropout-0.2,weight_decay-0.02,warmup_ratio-0.05,0.9061791967044284,0.8123404052297055,4465,4334,470,441,0.9690689118627533,0.9684964673024232
239,weight_decay-0.005,train_batch_size-32,dropout-0.05,weight_decay-0.02,train_batch_size-8,0.9061791967044284,0.8123374634942735,4462,4337,467,444,0.9688808848652757,0.9682251557518334
237,weight_decay-0.005,train_batch_size-32,dropout-0.05,weight_decay-0.02,warmup_ratio-0.05,0.9061791967044284,0.8123404052297055,4465,4334,470,441,0.9690689118627533,0.9684964673024232
233,weight_decay-0.005,train_batch_size-32,dropout-0.05,dropout-0.2,warmup_ratio-0.05,0.9061791967044284,0.8123404052297055,4465,4334,470,441,0.9690637354453568,0.9685065328751702
302,weight_decay-0.005,dropout-0.05,dropout-0.2,weight_decay-0.02,warmup_ratio-0.05,0.9061791967044284,0.8123367587782142,4461,4338,466,445,0.9686860479088462,0.9681007307655307
222,weight_decay-0.005,train_batch_size-32,default,weight_decay-0.02,warmup_ratio-0.05,0.9061791967044284,0.8123404052297055,4465,4334,470,441,0.9690689118627533,0.9684964673024232
218,weight_decay-0.005,train_batch_size-32,default,dropout-0.2,warmup_ratio-0.05,0.9061791967044284,0.8123404052297055,4465,4334,470,441,0.9690637354453568,0.9685065328751702
140,warmup_ratio-0.2,default,dropout-0.05,dropout-0.2,weight_decay-0.02,0.9060762100926879,0.8121310860182284,4461,4337,467,445,0.9686102897673599,0.9680163408524467
338,train_batch_size-32,default,dropout-0.05,dropout-0.2,warmup_ratio-0.05,0.9060762100926879,0.8121327686839168,4463,4335,469,443,0.9690491608603105,0.9684949770447295
342,train_batch_size-32,default,dropout-0.05,weight_decay-0.02,warmup_ratio-0.05,0.9059732234809474,0.811928380111978,4464,4333,471,442,0.9690614654590397,0.9684852155278871
146,warmup_ratio-0.2,default,dropout-0.05,weight_decay-0.02,warmup_ratio-0.05,0.9059732234809474,0.8119254464543324,4461,4336,468,445,0.9687388940389057,0.9681654632963242
144,warmup_ratio-0.2,default,dropout-0.05,dropout-0.2,train_batch_size-8,0.9059732234809474,0.8119262864751617,4462,4335,469,444,0.9685785736033942,0.967950373564647
176,warmup_ratio-0.2,dropout-0.05,dropout-0.2,weight_decay-0.02,warmup_ratio-0.05,0.9059732234809474,0.8119254464543324,4461,4336,468,445,0.9687388940389057,0.9681654632963242
352,train_batch_size-32,default,dropout-0.2,weight_decay-0.02,warmup_ratio-0.05,0.9059732234809474,0.811928380111978,4464,4333,471,442,0.9690614654590397,0.9684852155278871
156,warmup_ratio-0.2,default,dropout-0.2,weight_decay-0.02,warmup_ratio-0.05,0.9059732234809474,0.8119254464543324,4461,4336,468,445,0.9687388940389057,0.9681654632963242
28,warmup_ratio-0.2,weight_decay-0.005,default,dropout-0.05,dropout-0.2,0.9059732234809474,0.8119262864751617,4462,4335,469,444,0.9686145963769152,0.9680457962807937
372,train_batch_size-32,dropout-0.05,dropout-0.2,weight_decay-0.02,warmup_ratio-0.05,0.9059732234809474,0.811928380111978,4464,4333,471,442,0.9690614654590397,0.9684852155278871
277,weight_decay-0.005,default,dropout-0.05,learning_rate-1e-05,train_batch_size-8,0.9057672502574665,0.8115176057896725,4464,4331,473,442,0.9687303656790968,0.9681124601717964
307,weight_decay-0.005,dropout-0.05,dropout-0.2,learning_rate-1e-05,train_batch_size-8,0.9057672502574665,0.8115176057896725,4464,4331,473,442,0.9687303656790968,0.9681124601717964
287,weight_decay-0.005,default,dropout-0.2,learning_rate-1e-05,train_batch_size-8,0.9057672502574665,0.8115176057896725,4464,4331,473,442,0.9687303656790968,0.9681124601717964
433,default,dropout-0.2,learning_rate-1e-05,warmup_ratio-0.05,train_batch_size-8,0.905664263645726,0.8113078217184785,4460,4334,470,446,0.9688201892498199,0.9682134074014891
423,default,dropout-0.05,learning_rate-1e-05,warmup_ratio-0.05,train_batch_size-8,0.905664263645726,0.8113078217184785,4460,4334,470,446,0.9688201892498199,0.9682134074014891
29,warmup_ratio-0.2,weight_decay-0.005,default,dropout-0.05,weight_decay-0.02,0.905664263645726,0.8113064250480989,4458,4336,468,448,0.9686260523826287,0.968033995795204
34,warmup_ratio-0.2,weight_decay-0.005,default,dropout-0.2,weight_decay-0.02,0.905664263645726,0.8113064250480989,4458,4336,468,448,0.9686260523826287,0.968033995795204
448,dropout-0.05,dropout-0.2,learning_rate-1e-05,warmup_ratio-0.05,train_batch_size-8,0.905664263645726,0.8113078217184785,4460,4334,470,446,0.9688201892498199,0.9682134074014891
49,warmup_ratio-0.2,weight_decay-0.005,dropout-0.05,dropout-0.2,weight_decay-0.02,0.905664263645726,0.8113064250480989,4458,4336,468,448,0.9686260523826287,0.968033995795204
409,default,dropout-0.05,dropout-0.2,weight_decay-0.02,train_batch_size-8,0.905664263645726,0.8113078217184785,4460,4334,470,446,0.96854560576473,0.9678752266540566
